age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,Unnamed: 0
18.0,Private,127388.0,8.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0,
45.0,Federal-gov,235891.0,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,Columbia,0,
19.0,Private,284652.0,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15.0,United-States,0,
48.0,Private,235108.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
40.69833407541548,Federal-gov,123204.96982678227,12.79412639741822,Divorced,Adm-clerical,Not-in-family,White,Female,0.001999999761581421,-0.002,31.917192591643158,United-States,0,13580.0
48.0,Private,161187.0,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,2463.0,0.0,40.0,United-States,0,
43.0,Private,34007.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
39.195723435626796,State-gov,409789.1260820182,11.000262964546726,Divorced,Other-service,Not-in-family,White,Female,0.001999991059303284,-0.002,40.00185848867598,United-States,0,13545.0
29.0,Private,157612.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,14344.0,0.0,40.0,United-States,1,
37.0,Private,236359.0,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,37.0,United-States,0,
48.0,Private,285335.0,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0,
34.0,Private,124569.0,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
18.0,Private,130849.0,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,8.0,United-States,0,
27.0,Local-gov,134813.0,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,52.0,United-States,0,
64.0,Private,63676.0,6.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
34.0,Self-emp-not-inc,313729.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1,
40.0,Private,198790.0,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,30.0,United-States,0,
39.4021974774728,Private,243070.89718161282,11.000120578028305,Never-married,Machine-op-inspct,Own-child,White,Female,0.0019999998807907105,-0.002,40.00168531298342,United-States,0,9803.0
26.0,Private,247025.0,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,0,
45.0,Private,289468.0,7.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
50.0,Private,193374.0,2.0,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
25.0,Private,103358.0,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,India,0,
49.0,Private,40666.0,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,0,
36.0,Private,107302.0,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,0,
47.0,Local-gov,287480.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0,
41.0033413889076,State-gov,235277.3445827124,11.000468560844702,Divorced,Tech-support,Wife,White,Female,24919.45409252596,-0.0019999996423721318,40.001811205026534,United-States,0,6844.0
29.0,Private,163167.0,9.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
71.0,Private,138145.0,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0,
52.0,State-gov,303462.0,10.0,Separated,Protective-serv,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
24.0,Self-emp-not-inc,191954.0,4.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,50.0,United-States,0,
19.0,Private,351040.0,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Puerto-Rico,0,
53.0,State-gov,144586.0,10.0,Never-married,Protective-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
33.0,Private,105370.0,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,70.0,United-States,0,
67.869330706055,Self-emp-not-inc,57258.00860484729,10.000403645574565,Never-married,Farming-fishing,Own-child,White,Female,0.0019728755950927735,-0.002,40.38862826876368,United-States,0,3270.0
37.0,Private,305597.0,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
45.0,Private,358886.0,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1,
49.0,Local-gov,349633.0,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States,1,
51.0,Private,110458.0,13.0,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
26.0,Private,161007.0,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,United-States,0,
42.0,Private,40151.0,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30.0,United-States,0,
18.0,Private,200876.0,7.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,16.0,United-States,0,
44.0,Self-emp-not-inc,234885.0,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,1,
29.0,Self-emp-not-inc,245790.0,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,80.0,United-States,0,
52.0,Private,200853.0,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,6849.0,0.0,60.0,United-States,0,
62.0,Private,271431.0,5.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,42.0,United-States,0,
55.0,Private,171242.0,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,1,
31.0,Private,286675.0,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,0,
28.0,Private,76313.0,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,60.0,United-States,0,
20.0,Private,227411.0,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,0,
47.0,Local-gov,148576.0,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,0,
38.0,State-gov,112497.0,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60.0,United-States,0,
18.0,Private,92008.0,9.0,Never-married,Handlers-cleaners,Other-relative,White,Female,0.0,0.0,28.0,United-States,0,
21.0,Private,190227.0,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
22.0,Private,253310.0,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,7.0,United-States,0,
38.0,Private,121602.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Local-gov,133876.0,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
23.0,Private,434467.0,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0,
19.0,Private,248749.0,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
38.0,Local-gov,86643.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1,
22.0,Private,243178.0,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
50.0,Self-emp-inc,160107.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,1,
37.0,Private,176293.0,10.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0,
23.0,Private,122272.0,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,0,
31.0,Private,218322.0,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0,
72.0,Self-emp-not-inc,285408.0,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2246.0,28.0,United-States,1,
30.0,State-gov,218640.0,10.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,40.0,United-States,1,
29.0,Private,289991.0,9.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,55.0,United-States,0,
34.0,Local-gov,207383.0,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
26.0,Private,122999.0,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,8614.0,0.0,40.0,United-States,1,
46.0,Self-emp-not-inc,176319.0,9.0,Married-civ-spouse,Sales,Own-child,White,Female,7298.0,0.0,40.0,United-States,1,
31.0,Private,188246.0,12.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1,
27.0,Private,172009.0,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
41.0,Local-gov,160785.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
38.0,Private,205493.0,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,60.0,United-States,1,
17.0,Private,158704.0,6.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
42.0,Private,132481.0,12.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,24.0,United-States,0,
50.0,Private,110748.0,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,158416.0,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,102821.0,8.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0,
50.0,Local-gov,164127.0,9.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0,
23.0,Private,141264.0,10.0,Never-married,Exec-managerial,Other-relative,Black,Female,0.0,0.0,40.0,United-States,0,
34.0,Private,424988.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0,
16.60293544318317,Private,179936.84336480926,13.398888756363739,Never-married,Adm-clerical,Own-child,White,Female,0.002,-0.002,28.513907195485547,United-States,0,7503.0
22.0,Private,349368.0,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,30.0,United-States,0,
57.0,Private,104996.0,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0,
53.0,Private,145409.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1,
50.0,Self-emp-not-inc,95949.0,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0,
44.0,Private,86298.0,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
36.0,Private,131459.0,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
35.0,Self-emp-not-inc,468713.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0,
60.0,Private,185749.0,7.0,Widowed,Transport-moving,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,278736.0,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0,
61.0,Local-gov,177189.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,0,
52.0,Private,74275.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,45.0,United-States,1,
28.0,Private,184831.0,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
40.0,Private,164663.0,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0,
30.0,Private,112650.0,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
18.96583196572021,Private,410270.616410988,10.000463551550624,Never-married,Sales,Unmarried,Black,Female,0.0019999995231628413,-0.0019999995231628413,29.401597982900764,United-States,0,3307.0
20.0,Private,170091.0,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,United-States,0,
44.0,Private,325461.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States,1,
50.0,Private,175339.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1,
22.0,Private,412156.0,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0,
63.0,Self-emp-not-inc,35021.0,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1977.0,32.0,China,1,
42.89796884079651,Private,379900.5394515287,6.492239058994918,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.002,-0.001999999761581421,40.001710917708294,United-States,0,7765.0
42.0,Local-gov,267252.0,14.0,Separated,Exec-managerial,Unmarried,Black,Male,0.0,0.0,45.0,United-States,1,
52.0,Private,99184.0,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
21.0,State-gov,39236.0,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0,
30.0,Private,257849.0,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,0,
68.0,Private,211287.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,40.0,United-States,1,
40.0,Local-gov,95639.0,9.0,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0,
46.0,Self-emp-inc,62546.0,16.0,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0,
41.58525130604885,Private,193571.10963614818,10.000351860671756,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.001999999403953552,-0.001999999761581421,50.97927079679223,United-States,0,5613.0
30.0,Private,339773.0,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0,
49.0,Private,83610.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,66.0,United-States,1,
68.61608146325892,Local-gov,61741.58013600332,9.000433037250613,Widowed,Prof-specialty,Not-in-family,White,Female,0.001999964475631714,-0.001999996662139893,40.001891866800214,United-States,0,9567.0
20.0,Private,262749.0,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
42.0,Private,192569.0,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,39.0,United-States,1,
22.0,Private,141698.0,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
53.0,Private,104413.0,9.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,20.0,United-States,0,
48.0,Private,155862.0,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,65.0,United-States,0,
26.0,Private,154785.0,10.0,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,0.0,0.0,35.0,United-States,0,
38.0,Private,236391.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,1,
26.0,Private,211424.0,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1,
44.0,Private,110355.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1,
43.0,Private,346321.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1,
39.0,Local-gov,149833.0,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
42.0,Private,339346.0,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0,
31.0,Private,198953.0,10.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,38.0,United-States,0,
46.0,Private,149388.0,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
19.0,Private,323605.0,4.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,United-States,1,
36.0,Private,129591.0,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
37.0,Private,50837.0,4.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0,
26.0,Private,206600.0,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,Mexico,0,
31.0,Private,138416.0,3.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,56.0,Mexico,0,
20.730071892937765,Private,87883.43983389651,9.000240712656947,Married-civ-spouse,Sales,Wife,Black,Female,0.002,-0.002,21.211296973211702,United-States,0,11189.0
41.0,Private,132222.0,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,40.0,United-States,1,
32.0,Local-gov,127651.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
25.0,Private,242700.0,10.0,Never-married,Transport-moving,Not-in-family,White,Male,10520.0,0.0,50.0,United-States,1,
49.0,Private,198759.0,12.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,60.0,United-States,1,
47.0,Private,27815.0,5.0,Divorced,Other-service,Not-in-family,White,Female,0.0,1719.0,30.0,United-States,0,
34.0,Private,34862.0,13.0,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0.0,1564.0,60.0,United-States,1,
39.0,Private,297449.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1,
21.695433590892453,Private,171815.88031704747,13.464761771222253,Never-married,Sales,Not-in-family,White,Female,0.001999999761581421,-0.00199979567527771,40.00169680869283,United-States,0,4781.0
27.0,Private,188189.0,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0,
30.0,Private,182771.0,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1,
57.0,Private,279636.0,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1,
22.06228069042098,State-gov,95002.84911491036,10.000488908886428,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.002,-0.002,40.00132865559759,United-States,0,7582.0
44.50179633946948,Private,241023.93273440015,10.000260924726245,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0019999995231628413,-0.0019999996423721318,40.001800384041694,United-States,0,2240.0
46.0,Private,125487.0,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,0,
42.0,Private,364832.0,4.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
41.0,Private,336643.0,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,80.0,United-States,0,
24.0,Local-gov,252024.0,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,72.0,United-States,1,
43.0,Private,112607.0,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0,
50.0,Private,167065.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1,
46.0,Private,315423.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2042.0,50.0,United-States,0,
40.0,Local-gov,150755.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,75.0,United-States,1,
47.0,Local-gov,123681.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,60.0,United-States,1,
34.0,Private,110476.0,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0,
18.0,Private,324011.0,5.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
36.0,Federal-gov,210945.0,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,70.0,United-States,0,
63.0,Private,102412.0,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
68.0,Local-gov,242095.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051.0,0.0,40.0,United-States,1,
55.0,Private,197399.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,55.0,United-States,1,
28.0,Private,96020.0,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50.0,United-States,1,
24.0,Private,234640.0,9.0,Married-spouse-absent,Sales,Own-child,White,Female,0.0,0.0,36.0,United-States,0,
33.0,Private,144949.0,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
43.434230267630824,Private,152937.37599788,9.000331823676204,Divorced,Other-service,Unmarried,White,Female,0.0019999995231628413,-0.002,30.47819438205903,United-States,0,11481.0
28.0,Private,66434.0,6.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,15.0,United-States,0,
56.966747895094045,Private,423199.749225402,9.000472067146871,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0.001999999761581421,-0.001999999761581421,40.00100752639475,United-States,0,7117.0
